Date,Open,High,Low,Close,Adj Close,Volume
2000-03-27,14000.000000,14500.000000,13550.000000,14400.000000,9716.945313,1983400
2000-03-28,14000.000000,14600.000000,14000.000000,14150.000000,9548.248047,2132000
2000-03-29,14000.000000,14400.000000,13850.000000,14000.000000,9447.030273,2056400
2000-03-30,14000.000000,14500.000000,13650.000000,14000.000000,9447.030273,3234000
2000-03-31,13600.000000,13800.000000,13300.000000,13400.000000,9042.159180,1987600
2000-04-03,13300.000000,13950.000000,13000.000000,13400.000000,9042.159180,1626300
2000-04-04,13700.000000,13900.000000,13350.000000,13900.000000,9379.552734,1671700
2000-04-05,13900.000000,13900.000000,13900.000000,13900.000000,9379.552734,0
2000-04-06,13800.000000,13800.000000,13200.000000,13300.000000,8974.680664,1305300
2000-04-07,13300.000000,13500.000000,12950.000000,13300.000000,8974.680664,1466200
2000-04-10,13200.000000,14200.000000,12850.000000,13400.000000,9042.159180,2862800
2000-04-11,13500.000000,13600.000000,13100.000000,13250.000000,8940.940430,1159800
2000-04-12,13050.000000,13500.000000,12950.000000,13100.000000,8839.721680,1273100
2000-04-13,13100.000000,13100.000000,13100.000000,13100.000000,8839.721680,0
2000-04-14,12600.000000,13050.000000,12450.000000,12750.000000,8603.544922,1546000
2000-04-17,11950.000000,12200.000000,11300.000000,12000.000000,8097.455566,1821600
2000-04-18,12600.000000,12800.000000,11800.000000,12500.000000,8434.851563,1753100
2000-04-19,12500.000000,12900.000000,12100.000000,12450.000000,8401.108398,1909400
2000-04-20,13000.000000,13000.000000,11950.000000,12000.000000,8097.455566,1466100
2000-04-21,11900.000000,12500.000000,11600.000000,12300.000000,8299.890625,1754600
2000-04-24,11900.000000,11950.000000,11550.000000,11550.000000,7793.801270,1253600
2000-04-25,11350.000000,12450.000000,10800.000000,11900.000000,8029.977539,4355500
2000-04-26,12100.000000,12150.000000,10150.000000,10150.000000,6849.097168,5930200
2000-04-27,10100.000000,10100.000000,8850.000000,9400.000000,6343.006348,6118500
2000-04-28,9680.000000,10800.000000,9600.000000,10450.000000,7051.532715,5455200
2000-05-01,10450.000000,10450.000000,10450.000000,10450.000000,7051.532715,0
2000-05-02,10450.000000,10750.000000,10100.000000,10700.000000,7220.230469,2528700
2000-05-03,10500.000000,11100.000000,10300.000000,10900.000000,7355.188477,1434700
2000-05-04,11200.000000,11700.000000,10750.000000,10900.000000,7355.188477,3763100
2000-05-05,10900.000000,10900.000000,10900.000000,10900.000000,7355.188477,0
2000-05-08,11700.000000,11950.000000,11450.000000,11600.000000,7827.541992,2088200
2000-05-09,11600.000000,11600.000000,11600.000000,11600.000000,7827.541992,0
2000-05-10,10900.000000,11400.000000,10900.000000,11400.000000,7692.581055,1236700
2000-05-11,11400.000000,11400.000000,11400.000000,11400.000000,7692.581055,0
2000-05-12,11500.000000,11500.000000,10950.000000,11100.000000,7490.145020,1113600
2000-05-15,11000.000000,12000.000000,10600.000000,12000.000000,8097.455566,1131900
2000-05-16,11500.000000,12000.000000,11300.000000,11700.000000,7895.019531,936200
2000-05-17,11900.000000,12200.000000,11650.000000,11900.000000,8029.977539,1755800
2000-05-18,11500.000000,11700.000000,11000.000000,11350.000000,7658.845215,789500
2000-05-19,11350.000000,11450.000000,10800.000000,11100.000000,7490.145020,820500
2000-05-22,11100.000000,11100.000000,10650.000000,10700.000000,7220.230469,683200
2000-05-23,10400.000000,10700.000000,10400.000000,10500.000000,7085.272949,1240000
2000-05-24,10300.000000,10800.000000,10000.000000,10500.000000,7085.272949,979200
2000-05-25,10650.000000,11450.000000,10600.000000,11100.000000,7490.145020,15605300
2000-05-26,11000.000000,11000.000000,9800.000000,9800.000000,6612.921875,1831900
2000-05-29,8520.000000,10250.000000,8520.000000,10000.000000,6747.878418,2080400
2000-05-30,10000.000000,10000.000000,10000.000000,10000.000000,6747.878418,0
2000-05-31,11200.000000,12500.000000,10700.000000,12100.000000,8164.935059,5580700
2000-06-01,11800.000000,12700.000000,11200.000000,12000.000000,8097.455566,4316000
2000-06-02,12600.000000,13800.000000,12300.000000,13800.000000,9312.071289,5720200
2000-06-05,14600.000000,14900.000000,13950.000000,14200.000000,9581.990234,7312800
2000-06-06,14200.000000,14200.000000,14200.000000,14200.000000,9581.990234,0
2000-06-07,13800.000000,14250.000000,13400.000000,13850.000000,9345.813477,4051800
2000-06-08,13800.000000,14500.000000,13050.000000,14050.000000,9480.771484,3217100
2000-06-09,14000.000000,15450.000000,13900.000000,15300.000000,10324.254883,4006500
2000-06-12,15600.000000,17550.000000,15400.000000,16450.000000,11100.259766,7182900
2000-06-13,15500.000000,15950.000000,14000.000000,14500.000000,9784.424805,3111600
2000-06-14,14450.000000,14700.000000,13700.000000,14400.000000,9716.945313,1864900
2000-06-15,13800.000000,14400.000000,13700.000000,13900.000000,9379.552734,1573400
2000-06-16,13300.000000,14200.000000,13300.000000,13900.000000,9379.552734,1054500
2000-06-19,13900.000000,15100.000000,13700.000000,14100.000000,9514.509766,1526500
2000-06-20,14700.000000,15700.000000,14500.000000,15700.000000,10594.170898,2760000
2000-06-21,15900.000000,17200.000000,15700.000000,16000.000000,10796.606445,4186000
2000-06-22,17000.000000,17100.000000,15850.000000,16200.000000,10931.564453,2664000
2000-06-23,16200.000000,17050.000000,15800.000000,16900.000000,11403.915039,3790400
2000-06-26,17250.000000,18000.000000,16400.000000,16900.000000,11403.915039,10888100
2000-06-27,17400.000000,17450.000000,16050.000000,16450.000000,11100.259766,3087200
2000-06-28,16500.000000,16700.000000,15350.000000,15400.000000,10391.734375,3351200
2000-06-29,14800.000000,14900.000000,13800.000000,14050.000000,9480.771484,5290900
2000-06-30,14250.000000,14600.000000,14000.000000,14300.000000,9649.466797,2099300
2000-07-03,14550.000000,14700.000000,14050.000000,14500.000000,9784.424805,2258400
2000-07-04,14500.000000,14650.000000,14250.000000,14650.000000,9885.644531,1317800
2000-07-05,14650.000000,14900.000000,14250.000000,14700.000000,9919.382813,1356800
2000-07-06,14700.000000,15500.000000,14700.000000,15500.000000,10459.211914,2453700
2000-07-07,15500.000000,16100.000000,15200.000000,16000.000000,10796.606445,1840400
2000-07-10,16000.000000,16200.000000,15550.000000,15650.000000,10560.431641,1383700
2000-07-11,15700.000000,15800.000000,15250.000000,15450.000000,10425.474609,1459300
2000-07-12,15400.000000,15600.000000,14900.000000,15000.000000,10121.818359,1280900
2000-07-13,14600.000000,15250.000000,14600.000000,15000.000000,10121.818359,1100200
2000-07-14,15000.000000,15550.000000,14900.000000,15000.000000,10121.818359,1181100
2000-07-17,15000.000000,15000.000000,15000.000000,15000.000000,10121.818359,0
2000-07-18,15400.000000,15450.000000,14700.000000,14700.000000,9919.382813,909400
2000-07-19,15400.000000,15450.000000,14700.000000,14700.000000,9919.382813,909400
2000-07-20,14100.000000,14500.000000,14050.000000,14400.000000,9716.945313,1140600
2000-07-21,14400.000000,14500.000000,13800.000000,14300.000000,9649.466797,701500
2000-07-24,14000.000000,14150.000000,13300.000000,13600.000000,9177.116211,538100
2000-07-25,13100.000000,13300.000000,12200.000000,13000.000000,8772.243164,998900
2000-07-26,12600.000000,13450.000000,12200.000000,13400.000000,9042.159180,1082300
2000-07-27,13500.000000,14000.000000,13250.000000,14000.000000,9447.030273,761000
2000-07-28,13600.000000,14500.000000,13500.000000,13950.000000,9413.292969,1308100
2000-07-31,13700.000000,14950.000000,13700.000000,14950.000000,10088.078125,840200
2000-08-01,15000.000000,15300.000000,14500.000000,15150.000000,10223.038086,848800
2000-08-02,15300.000000,16100.000000,15250.000000,15300.000000,10324.254883,1932100
2000-08-03,15450.000000,15650.000000,15100.000000,15300.000000,10324.254883,834000
2000-08-04,15000.000000,15450.000000,14600.000000,15200.000000,10256.777344,507600
2000-08-07,14150.000000,14750.000000,14150.000000,14200.000000,9581.990234,432300
2000-08-08,14000.000000,14900.000000,13800.000000,14700.000000,9919.382813,582500
2000-08-09,15200.000000,16900.000000,15000.000000,16900.000000,11403.915039,4112300
2000-08-10,17000.000000,17650.000000,16700.000000,17450.000000,11775.047852,4788300
2000-08-11,17200.000000,17400.000000,16800.000000,17150.000000,11572.613281,2263800
2000-08-14,18000.000000,18500.000000,16900.000000,17300.000000,11673.831055,2633600
2000-08-15,17300.000000,17300.000000,17300.000000,17300.000000,11673.831055,0
2000-08-16,17000.000000,17200.000000,16600.000000,17000.000000,11471.395508,1511500
2000-08-17,16700.000000,19050.000000,16600.000000,17550.000000,11842.528320,5194800
2000-08-18,18000.000000,18000.000000,16800.000000,17250.000000,11640.092773,2587900
2000-08-21,16700.000000,17300.000000,16600.000000,16800.000000,11336.437500,1251200
2000-08-22,16600.000000,16600.000000,15550.000000,16100.000000,10864.084961,26776600
2000-08-23,16250.000000,16550.000000,15850.000000,16150.000000,10897.824219,3871000
2000-08-24,16000.000000,16200.000000,15700.000000,15900.000000,10729.128906,2642900
2000-08-25,15800.000000,16750.000000,15800.000000,16700.000000,11268.958984,3885800
2000-08-28,16700.000000,16900.000000,16400.000000,16700.000000,11268.958984,1748600
2000-08-29,17200.000000,17500.000000,17050.000000,17250.000000,11640.092773,4154900
2000-08-30,17250.000000,17250.000000,16900.000000,16950.000000,11437.656250,1953000
2000-08-31,16900.000000,17050.000000,16500.000000,16800.000000,11336.437500,2082400
2000-09-01,17200.000000,17200.000000,16700.000000,17200.000000,11606.351563,1120000
2000-09-04,17000.000000,17150.000000,16600.000000,16750.000000,11302.700195,902000
2000-09-05,16750.000000,16900.000000,16150.000000,16800.000000,11336.437500,967100
2000-09-06,16700.000000,17200.000000,16500.000000,16700.000000,11268.958984,1118300
2000-09-07,16300.000000,16550.000000,15900.000000,15900.000000,10729.128906,1248200
2000-09-08,15700.000000,16550.000000,15500.000000,16300.000000,10999.042969,1067700
2000-09-11,16300.000000,16300.000000,16300.000000,16300.000000,10999.042969,0
2000-09-12,16300.000000,16300.000000,16300.000000,16300.000000,10999.042969,0
2000-09-13,16300.000000,16300.000000,16300.000000,16300.000000,10999.042969,0
2000-09-14,16200.000000,17150.000000,15900.000000,17050.000000,11505.134766,1937400
2000-09-15,16800.000000,17550.000000,16550.000000,16650.000000,11235.217773,1915300
2000-09-18,15900.000000,15950.000000,14200.000000,14700.000000,9919.382813,2388700
2000-09-19,14300.000000,14900.000000,12500.000000,12500.000000,8434.851563,2783100
2000-09-20,13500.000000,13700.000000,12300.000000,12800.000000,8637.285156,3368400
2000-09-21,13500.000000,13900.000000,12950.000000,13300.000000,8974.680664,2442200
2000-09-22,13000.000000,13200.000000,12500.000000,13000.000000,8772.243164,1646400
2000-09-25,13000.000000,13500.000000,12750.000000,13500.000000,9109.636719,1039300
2000-09-26,13350.000000,13600.000000,13050.000000,13450.000000,9075.897461,609700
2000-09-27,13650.000000,13750.000000,13400.000000,13650.000000,9210.856445,784900
2000-09-28,13950.000000,14450.000000,13500.000000,14350.000000,9683.208984,1207700
2000-09-29,14100.000000,14600.000000,13800.000000,14500.000000,9784.424805,1549400
2000-10-02,14000.000000,14200.000000,13900.000000,13900.000000,9379.552734,402500
2000-10-03,13900.000000,13900.000000,13900.000000,13900.000000,9379.552734,0
2000-10-04,13850.000000,14050.000000,13300.000000,14000.000000,9447.030273,1138900
2000-10-05,14000.000000,14250.000000,13650.000000,13850.000000,9345.813477,888900
2000-10-06,13500.000000,13700.000000,13100.000000,13150.000000,8873.461914,1389000
2000-10-09,13300.000000,13950.000000,13150.000000,13750.000000,9278.333008,1470900
2000-10-10,13800.000000,14200.000000,13750.000000,13950.000000,9413.292969,915000
2000-10-11,13850.000000,13950.000000,13250.000000,13700.000000,9244.594727,602400
2000-10-12,13400.000000,13900.000000,12600.000000,12600.000000,8502.327148,530300
2000-10-13,12300.000000,13450.000000,12000.000000,13450.000000,9075.897461,1670500
2000-10-16,13450.000000,13450.000000,13450.000000,13450.000000,9075.897461,0
2000-10-17,13000.000000,13000.000000,11150.000000,11150.000000,7523.885742,1554700
2000-10-18,10300.000000,11850.000000,9630.000000,11050.000000,7456.406738,3649800
2000-10-19,10300.000000,11300.000000,10300.000000,10700.000000,7220.230469,2279200
2000-10-20,11300.000000,12250.000000,11050.000000,11800.000000,7962.497070,2588300
2000-10-23,12200.000000,12300.000000,11150.000000,11150.000000,7523.885742,1035700
2000-10-24,11400.000000,12300.000000,11250.000000,12100.000000,8164.935059,1290900
2000-10-25,12000.000000,12700.000000,11550.000000,12500.000000,8434.851563,1041100
2000-10-26,12100.000000,12600.000000,12050.000000,12450.000000,8401.108398,706400
2000-10-27,12450.000000,12450.000000,12450.000000,12450.000000,8401.108398,0
2000-10-30,12100.000000,12900.000000,12000.000000,12500.000000,8434.851563,1007000
2000-10-31,12000.000000,13000.000000,10650.000000,13000.000000,8772.243164,1120600
2000-11-01,13300.000000,13950.000000,13100.000000,13900.000000,9379.552734,1021000
2000-11-02,13900.000000,14350.000000,13900.000000,14250.000000,9615.725586,1635600
2000-11-03,14250.000000,14250.000000,13750.000000,14100.000000,9514.509766,854400
2000-11-06,13900.000000,14500.000000,13600.000000,13600.000000,9177.116211,896000
2000-11-07,14000.000000,14200.000000,13700.000000,13950.000000,9413.292969,504400
2000-11-08,14200.000000,15500.000000,14050.000000,15200.000000,10256.777344,2474500
2000-11-09,15200.000000,15850.000000,15000.000000,15450.000000,10425.474609,1388100
2000-11-10,15700.000000,15800.000000,15150.000000,15400.000000,10391.734375,856300
2000-11-13,15400.000000,15400.000000,14550.000000,14900.000000,10054.340820,632800
2000-11-14,14800.000000,15500.000000,14800.000000,15300.000000,10324.254883,678800
2000-11-15,15200.000000,15600.000000,14900.000000,15250.000000,10290.516602,1034000
2000-11-16,15000.000000,15100.000000,13900.000000,14150.000000,9548.248047,1963600
2000-11-17,13900.000000,14100.000000,12900.000000,13450.000000,9075.897461,3455400
2000-11-20,13100.000000,13300.000000,12800.000000,12850.000000,8671.027344,1207800
2000-11-21,12400.000000,12800.000000,12100.000000,12450.000000,8401.108398,1393100
2000-11-22,12000.000000,13200.000000,12000.000000,13000.000000,8772.243164,2638100
2000-11-23,12800.000000,13250.000000,12650.000000,12850.000000,8671.027344,2625900
2000-11-24,12900.000000,13200.000000,12750.000000,13200.000000,8907.199219,864000
2000-11-27,13250.000000,13600.000000,13250.000000,13550.000000,9143.374023,898000
2000-11-28,13450.000000,13750.000000,13100.000000,13400.000000,9042.159180,492600
2000-11-29,13050.000000,13200.000000,12650.000000,13000.000000,8772.243164,652200
2000-11-30,13000.000000,13050.000000,12600.000000,13000.000000,8772.243164,403400
2000-12-01,12750.000000,13600.000000,12700.000000,13500.000000,9109.636719,1070400
2000-12-04,13400.000000,13400.000000,12550.000000,12650.000000,8536.067383,17534200
2000-12-05,12650.000000,13100.000000,12500.000000,13100.000000,8839.721680,912800
2000-12-06,13500.000000,13600.000000,12900.000000,13100.000000,8839.721680,1141200
2000-12-07,12900.000000,13100.000000,12700.000000,13100.000000,8839.721680,2298200
2000-12-08,12800.000000,13200.000000,12800.000000,13050.000000,8805.983398,478700
2000-12-11,13250.000000,13550.000000,13200.000000,13400.000000,9042.159180,947400
2000-12-12,13450.000000,13500.000000,12700.000000,12800.000000,8637.285156,894700
2000-12-13,12550.000000,12950.000000,12500.000000,12800.000000,8637.285156,1069300
2000-12-14,12650.000000,13050.000000,12650.000000,12700.000000,8569.808594,1175400
2000-12-15,12500.000000,12700.000000,12450.000000,12500.000000,8434.851563,680000
2000-12-18,12250.000000,12650.000000,12200.000000,12500.000000,8434.851563,3249700
2000-12-19,12500.000000,12500.000000,11800.000000,11800.000000,7962.497070,677100
2000-12-20,11100.000000,11400.000000,10350.000000,10650.000000,7186.491699,1935200
2000-12-21,10500.000000,11200.000000,10100.000000,11000.000000,7422.665039,1072000
2000-12-22,11350.000000,11400.000000,10850.000000,11300.000000,7625.103027,708300
2000-12-25,null,null,null,null,null,null
2000-12-26,11500.000000,12250.000000,11350.000000,12100.000000,8164.935059,949000
2000-12-27,12100.000000,12100.000000,12100.000000,12100.000000,8164.935059,0
2000-12-28,12100.000000,12100.000000,12100.000000,12100.000000,8164.935059,0
2000-12-29,12100.000000,12100.000000,12100.000000,12100.000000,8164.935059,0
2001-01-01,12100.000000,12100.000000,12100.000000,12100.000000,8164.935059,0
2001-01-02,11900.000000,12000.000000,11400.000000,11700.000000,8306.933594,634800
2001-01-03,11500.000000,12100.000000,11500.000000,11900.000000,8448.932617,726700
2001-01-04,12900.000000,13300.000000,12500.000000,12750.000000,9052.425781,1656500
2001-01-05,13200.000000,13650.000000,12900.000000,13650.000000,9691.422852,1741900
2001-01-08,13400.000000,14300.000000,13200.000000,14150.000000,10046.417969,1846400
2001-01-09,13850.000000,14000.000000,13300.000000,13700.000000,9726.921875,1178000
2001-01-10,13300.000000,13600.000000,12100.000000,12100.000000,8590.931641,1650000
2001-01-11,12450.000000,12550.000000,12100.000000,12100.000000,8590.931641,1234300
2001-01-12,12500.000000,13900.000000,12450.000000,13100.000000,9300.924805,1606200
2001-01-15,13300.000000,13750.000000,12800.000000,13100.000000,9300.924805,1390100
2001-01-16,13100.000000,13650.000000,12850.000000,13600.000000,9655.921875,1417500
2001-01-17,13500.000000,13800.000000,13200.000000,13800.000000,9797.918945,1106000
2001-01-18,14100.000000,15100.000000,14100.000000,14600.000000,10365.917969,3630400
2001-01-19,15450.000000,15900.000000,15100.000000,15500.000000,11004.910156,4645800
2001-01-22,15800.000000,15800.000000,15000.000000,15350.000000,10898.410156,1531000
2001-01-23,null,null,null,null,null,null
2001-01-24,null,null,null,null,null,null
2001-01-25,null,null,null,null,null,null
2001-01-26,15200.000000,15400.000000,14800.000000,14900.000000,10578.915039,1742100
2001-01-29,15000.000000,15100.000000,14550.000000,15000.000000,10649.913086,1161200
2001-01-30,15100.000000,15200.000000,14500.000000,14600.000000,10365.917969,890600
2001-01-31,14900.000000,15350.000000,14800.000000,15350.000000,10898.410156,1230400
2001-02-01,15100.000000,15900.000000,14900.000000,15700.000000,11146.910156,1724700
2001-02-02,15400.000000,15500.000000,14700.000000,14900.000000,10578.915039,1262200
2001-02-05,14500.000000,14550.000000,14000.000000,14450.000000,10259.417969,645600
2001-02-06,14100.000000,14700.000000,14100.000000,14700.000000,10436.916016,718300
2001-02-07,14200.000000,14800.000000,14150.000000,14700.000000,10436.916016,507900
2001-02-08,14500.000000,15100.000000,14500.000000,15100.000000,10720.914063,712800
2001-02-09,15000.000000,15550.000000,14550.000000,15500.000000,11004.910156,1076300
2001-02-12,15500.000000,16100.000000,15100.000000,15800.000000,11217.911133,1718800
2001-02-13,15800.000000,16700.000000,15800.000000,16300.000000,11572.906250,2431300
2001-02-14,16300.000000,17100.000000,16150.000000,17050.000000,12105.402344,3059500
2001-02-15,17150.000000,17350.000000,16500.000000,16500.000000,11714.906250,980600
2001-02-16,16700.000000,17000.000000,16250.000000,16900.000000,11998.902344,1106900
2001-02-19,16500.000000,17350.000000,16250.000000,16700.000000,11856.904297,1308900
2001-02-20,16300.000000,17000.000000,16300.000000,17000.000000,12069.903320,762900
2001-02-21,16900.000000,17350.000000,16650.000000,17200.000000,12211.900391,1125400
2001-02-22,17000.000000,17400.000000,16800.000000,17350.000000,12318.399414,1712800
2001-02-23,17150.000000,17450.000000,16950.000000,17350.000000,12318.399414,751900
2001-02-26,17350.000000,17500.000000,17100.000000,17500.000000,12424.900391,490300
2001-02-27,17200.000000,17650.000000,16450.000000,16500.000000,11714.906250,10941400
2001-02-28,16500.000000,16850.000000,15950.000000,16000.000000,11359.907227,1209400
2001-03-01,16000.000000,16000.000000,16000.000000,16000.000000,11359.907227,0
2001-03-02,15600.000000,16650.000000,15400.000000,16400.000000,11643.907227,1386500
2001-03-05,16400.000000,17600.000000,16300.000000,17500.000000,12424.900391,2376200
2001-03-06,17600.000000,17600.000000,16900.000000,17450.000000,12389.398438,11065500
2001-03-07,17050.000000,17400.000000,16600.000000,16800.000000,11927.903320,1053800
2001-03-08,16950.000000,17500.000000,16300.000000,17350.000000,12318.399414,1918600
2001-03-09,17500.000000,17800.000000,17000.000000,17300.000000,12282.900391,1247600
2001-03-12,17050.000000,17450.000000,16950.000000,17200.000000,12211.900391,869600
2001-03-13,16750.000000,16950.000000,16200.000000,16300.000000,11572.906250,2276700
2001-03-14,null,null,null,null,null,null
2001-03-15,15900.000000,16950.000000,15750.000000,16900.000000,11998.902344,1279000
2001-03-16,16550.000000,17000.000000,16550.000000,16850.000000,11963.401367,934900
2001-03-19,16700.000000,16850.000000,16200.000000,16200.000000,11501.907227,1148700
2001-03-20,16200.000000,16350.000000,15600.000000,15650.000000,11111.410156,1748200
2001-03-21,15200.000000,15750.000000,15100.000000,15700.000000,11146.910156,912400
2001-03-22,15700.000000,16050.000000,15350.000000,15900.000000,11288.909180,649900
2001-03-23,16100.000000,17150.000000,16050.000000,17000.000000,12069.903320,1405600
2001-03-26,17400.000000,17400.000000,16900.000000,17000.000000,12069.903320,676900
2001-03-27,17000.000000,17000.000000,16000.000000,16000.000000,11359.907227,618300
2001-03-28,16500.000000,16850.000000,16250.000000,16750.000000,11892.406250,620300
2001-03-29,16350.000000,17250.000000,16350.000000,17000.000000,12069.903320,1203600
2001-03-30,17300.000000,17300.000000,16850.000000,17200.000000,12211.900391,783000
2001-04-02,17050.000000,17500.000000,16950.000000,17400.000000,12353.900391,1220000
2001-04-03,17300.000000,17600.000000,16950.000000,17500.000000,12424.900391,2765500
2001-04-04,17400.000000,17400.000000,17000.000000,17000.000000,12069.903320,725500
2001-04-05,17000.000000,17000.000000,17000.000000,17000.000000,12069.903320,0
2001-04-06,17500.000000,17500.000000,16950.000000,17150.000000,12176.401367,963200
2001-04-09,17000.000000,17450.000000,16300.000000,17250.000000,12247.402344,902200
2001-04-10,17250.000000,17700.000000,17250.000000,17450.000000,12389.398438,1749800
2001-04-11,17800.000000,18600.000000,17550.000000,18400.000000,13063.892578,2263500
2001-04-12,18200.000000,18200.000000,17650.000000,17700.000000,12566.899414,1267000
2001-04-13,18000.000000,18000.000000,17450.000000,17700.000000,12566.899414,744500
2001-04-16,17950.000000,18750.000000,17750.000000,18300.000000,12992.894531,1224000
2001-04-17,18000.000000,18500.000000,17350.000000,17600.000000,12495.899414,1683500
2001-04-18,17950.000000,18200.000000,17650.000000,18200.000000,12921.896484,1052200
2001-04-19,18800.000000,19200.000000,17750.000000,18100.000000,12850.896484,2251800
2001-04-20,18200.000000,18450.000000,17600.000000,17700.000000,12566.899414,954700
2001-04-23,18000.000000,18100.000000,17800.000000,17900.000000,12708.898438,591200
2001-04-24,17600.000000,17900.000000,17500.000000,17600.000000,12495.899414,624200
2001-04-25,17500.000000,18400.000000,17500.000000,18400.000000,13063.892578,943700
2001-04-26,17500.000000,18400.000000,17500.000000,18400.000000,13063.892578,943700
2001-04-27,18650.000000,19250.000000,18550.000000,19000.000000,13489.891602,1738000
2001-04-30,19500.000000,20800.000000,19300.000000,20600.000000,14625.883789,2347200
